id,data_inversa,dia_semana,horario,uf,br
488679,2022-11-26,s�bado,08:00:00,DF,70
488683,2022-11-24,quinta-feira,08:30:00,GO,153
488687,2022-11-26,s�bado,07:50:00,PR,116
488689,2022-11-22,ter�a-feira,10:00:00,RS,116
488690,2022-11-23,quarta-feira,00:05:00,SP,116
488697,2022-11-26,s�bado,08:35:00,SC,101
488709,2022-11-22,ter�a-feira,07:00:00,RJ,101
488712,2022-11-26,s�bado,09:00:00,MA,316
488715,2022-11-23,quarta-feira,00:45:00,PE,423
488717,2022-11-26,s�bado,08:10:00,PR,116
488725,2022-11-23,quarta-feira,15:00:00,PI,343
488729,2022-11-26,s�bado,09:30:00,PR,277
488730,2022-11-21,segunda-feira,17:10:00,ES,101
488731,2022-11-26,s�bado,07:40:00,PA,316
488732,2022-11-22,ter�a-feira,19:00:00,SP,116
488734,2022-11-26,s�bado,10:30:00,SC,101
488735,2022-11-26,s�bado,08:30:00,PI,343
488738,2022-11-25,sexta-feira,18:00:00,MT,163
488739,2022-11-21,segunda-feira,19:30:00,SP,116
488745,2022-11-22,ter�a-feira,14:50:00,MG,40
488749,2022-11-21,segunda-feira,18:30:00,PR,376
488750,2022-11-26,s�bado,10:09:00,SP,116
488753,2022-11-25,sexta-feira,06:40:00,PR,376
488754,2022-11-26,s�bado,08:37:00,MA,135
488757,2022-11-26,s�bado,10:00:00,PE,101
488758,2022-11-22,ter�a-feira,17:50:00,RJ,116
488760,2022-11-26,s�bado,11:05:00,CE,222
488763,2022-11-22,ter�a-feira,16:20:00,PE,101
488764,2022-11-23,quarta-feira,17:00:00,GO,158
488771,2022-11-22,ter�a-feira,06:50:00,SC,282
488774,2022-11-26,s�bado,06:30:00,BA,101
488776,2022-11-26,s�bado,11:00:00,BA,242
488786,2022-11-23,quarta-feira,04:00:00,MA,135
488790,2022-11-21,segunda-feira,17:22:00,SC,101
488792,2022-11-26,s�bado,11:00:00,MT,163
488797,2022-11-26,s�bado,12:55:00,PR,277
488799,2022-11-22,ter�a-feira,17:45:00,RJ,393
488802,2022-11-23,quarta-feira,01:30:00,SC,101
488804,2022-11-23,quarta-feira,04:10:00,SP,116
488807,2022-11-26,s�bado,11:00:00,PB,361
488808,2022-11-22,ter�a-feira,10:30:00,PR,376
488815,2022-11-26,s�bado,14:50:00,PR,376
488820,2022-11-25,sexta-feira,16:00:00,SP,459
488824,2022-11-21,segunda-feira,19:00:00,BA,30
488826,2022-11-26,s�bado,14:20:00,PR,153
488828,2022-11-26,s�bado,12:00:00,SC,280
488832,2022-11-26,s�bado,09:50:00,SC,470
488834,2022-11-26,s�bado,15:00:00,MG,381
488838,2022-11-26,s�bado,12:20:00,SC,470
488855,2022-11-26,s�bado,16:25:00,SP,116
488867,2022-11-22,ter�a-feira,11:20:00,PR,376
488874,2022-11-26,s�bado,16:05:00,SP,116
488875,2022-11-22,ter�a-feira,23:00:00,RJ,465
488876,2022-11-25,sexta-feira,05:52:00,PR,277
488880,2022-11-26,s�bado,13:30:00,SE,101
488882,2022-11-22,ter�a-feira,10:40:00,SP,116
488883,2022-11-26,s�bado,17:08:00,ES,101
488887,2022-11-22,ter�a-feira,16:00:00,SC,280
488890,2022-11-24,quinta-feira,05:35:00,SP,116
488893,2022-11-24,quinta-feira,08:00:00,RJ,40
488898,2022-11-26,s�bado,16:50:00,MS,163
488903,2022-11-22,ter�a-feira,15:00:00,BA,116
488905,2022-11-26,s�bado,18:35:00,SC,116
488911,2022-11-22,ter�a-feira,10:15:00,PI,343
488913,2022-11-26,s�bado,17:00:00,RS,116
488914,2022-11-26,s�bado,20:30:00,PR,476
488923,2022-11-23,quarta-feira,06:00:00,ES,101
488930,2022-11-26,s�bado,21:30:00,PB,101
488939,2022-11-06,domingo,10:11:00,PR,116
488945,2022-11-26,s�bado,21:30:00,SC,282
488946,2022-11-26,s�bado,21:20:00,RJ,101
488955,2022-11-26,s�bado,13:30:00,PB,230
488956,2022-11-26,s�bado,21:15:00,BA,110
488957,2022-11-26,s�bado,20:25:00,MA,230
488966,2022-11-27,domingo,00:47:00,MG,40
488971,2022-11-26,s�bado,22:05:00,BA,116
488974,2022-11-27,domingo,02:15:00,BA,116
488991,2022-11-27,domingo,05:10:00,GO,153
489031,2022-11-23,quarta-feira,14:30:00,SC,101
489035,2022-11-24,quinta-feira,05:45:00,ES,101
489041,2022-11-27,domingo,07:39:00,PE,101
489049,2022-11-23,quarta-feira,16:00:00,AL,316
489052,2022-11-23,quarta-feira,08:20:00,GO,153
489059,2022-11-23,quarta-feira,07:20:00,RS,392
489060,2022-11-27,domingo,06:00:00,PE,407
489064,2022-11-27,domingo,08:00:00,MS,163
489069,2022-11-23,quarta-feira,16:30:00,SP,116
489070,2022-11-23,quarta-feira,18:57:00,PE,101
489078,2022-11-24,quinta-feira,03:40:00,MT,364
489080,2022-11-23,quarta-feira,12:10:00,PR,277
489082,2022-11-23,quarta-feira,13:00:00,RJ,356
489083,2022-11-16,quarta-feira,05:50:00,MS,163
489100,2022-11-23,quarta-feira,13:30:00,RJ,101
489101,2022-11-23,quarta-feira,13:00:00,PE,232
489110,2022-11-19,s�bado,18:00:00,MG,153
489111,2022-11-23,quarta-feira,23:00:00,GO,60
489117,2022-11-27,domingo,08:30:00,MA,316
489118,2022-11-27,domingo,11:00:00,MS,163
489121,2022-11-24,quinta-feira,04:45:00,MG,381
489124,2022-11-21,segunda-feira,23:15:00,GO,20
489129,2022-11-27,domingo,12:50:00,PR,116
489133,2022-11-23,quarta-feira,14:10:00,SC,101
489140,2022-11-27,domingo,13:22:00,PR,116
489150,2022-11-27,domingo,14:40:00,BA,116
489153,2022-11-27,domingo,14:40:00,MT,364
489154,2022-11-23,quarta-feira,14:47:00,BA,101
489157,2022-11-23,quarta-feira,16:50:00,MS,262
489158,2022-11-27,domingo,13:40:00,PE,232
489161,2022-11-27,domingo,16:55:00,ES,262
489164,2022-11-23,quarta-feira,19:00:00,GO,153
489167,2022-11-27,domingo,14:15:00,MG,116
489178,2022-11-25,sexta-feira,02:05:00,MG,116
489179,2022-11-22,ter�a-feira,19:00:00,BA,324
489183,2022-11-27,domingo,17:20:00,SC,282
489189,2022-11-27,domingo,17:30:00,PI,316
489191,2022-11-27,domingo,18:20:00,RS,290
489195,2022-11-27,domingo,17:00:00,RO,364
489202,2022-11-07,segunda-feira,15:00:00,BA,116
489217,2022-11-27,domingo,19:30:00,PE,232
489218,2022-11-27,domingo,17:40:00,GO,153
489222,2022-11-27,domingo,19:45:00,MT,70
489228,2022-11-27,domingo,21:30:00,AL,316
489234,2022-11-27,domingo,21:30:00,CE,230
489236,2022-11-27,domingo,21:20:00,MA,135
489237,2022-11-27,domingo,20:20:00,MT,364
489239,2022-11-27,domingo,22:05:00,ES,101
489241,2022-11-27,domingo,20:00:00,PB,230
489245,2022-11-27,domingo,18:35:00,BA,407
489247,2022-11-27,domingo,17:50:00,RS,386
489252,2022-11-27,domingo,21:15:00,SC,470
489256,2022-11-27,domingo,22:50:00,PB,230
489266,2022-11-27,domingo,21:15:00,SC,116
489267,2022-11-27,domingo,22:19:00,PB,101
489271,2022-11-28,segunda-feira,01:43:00,PE,232
489274,2022-11-28,segunda-feira,01:30:00,CE,226
489278,2022-11-27,domingo,23:00:00,PI,230
489282,2022-11-28,segunda-feira,06:42:00,SP,116
489283,2022-11-28,segunda-feira,05:55:00,PE,101
489285,2022-11-28,segunda-feira,06:23:00,MT,70
489287,2022-11-21,segunda-feira,09:20:00,MT,70
489292,2022-11-27,domingo,22:40:00,MG,365
489295,2022-11-22,ter�a-feira,19:00:00,SC,101
489299,2022-11-24,quinta-feira,19:40:00,MT,364
489310,2022-11-21,segunda-feira,06:05:00,MG,40
489312,2022-11-28,segunda-feira,08:00:00,RS,285
489313,2022-11-16,quarta-feira,08:50:00,RS,386
489316,2022-11-28,segunda-feira,07:30:00,PA,10
489317,2022-11-28,segunda-feira,08:00:00,PR,277
489319,2022-11-27,domingo,19:50:00,MT,158
489324,2022-11-21,segunda-feira,02:15:00,RS,470
489335,2022-11-23,quarta-feira,17:30:00,MS,262
489342,2022-11-28,segunda-feira,07:20:00,AL,316
489348,2022-11-24,quinta-feira,13:30:00,PR,376
489352,2022-11-25,sexta-feira,00:00:00,PR,277
489353,2022-11-21,segunda-feira,15:15:00,PE,408
489373,2022-11-28,segunda-feira,11:09:00,RJ,40
489374,2022-11-27,domingo,14:10:00,PA,163
489379,2022-10-27,quinta-feira,12:45:00,PR,163
489393,2022-11-28,segunda-feira,12:30:00,RS,386
489397,2022-11-28,segunda-feira,12:30:00,SP,116
489400,2022-11-28,segunda-feira,10:00:00,RJ,116
489403,2022-11-28,segunda-feira,12:00:00,MS,163
489405,2022-11-28,segunda-feira,12:20:00,SC,280
489408,2022-11-23,quarta-feira,19:40:00,PB,101
489411,2022-11-28,segunda-feira,14:00:00,RS,448
489415,2022-11-24,quinta-feira,08:00:00,RS,116
489418,2022-11-28,segunda-feira,12:00:00,SP,116
489424,2022-06-19,domingo,19:18:00,GO,153
489426,2022-09-26,segunda-feira,01:20:00,RJ,101
489427,2022-11-28,segunda-feira,11:40:00,RS,290
489429,2022-11-28,segunda-feira,14:15:00,MG,40
489435,2022-11-13,domingo,00:45:00,RS,290
489437,2022-11-20,domingo,22:00:00,ES,101
489440,2022-11-28,segunda-feira,14:10:00,PR,277
489447,2022-11-28,segunda-feira,12:30:00,BA,324
489451,2022-11-28,segunda-feira,12:30:00,MG,251
489454,2022-11-23,quarta-feira,05:25:00,MS,163
489457,2022-11-28,segunda-feira,17:05:00,SC,101
489463,2022-11-23,quarta-feira,08:10:00,PR,376
489471,2022-11-22,ter�a-feira,09:09:00,PR,277
489472,2022-11-28,segunda-feira,17:40:00,RS,290
489489,2022-11-28,segunda-feira,16:16:00,GO,40
489491,2022-11-28,segunda-feira,18:45:00,SP,116
489498,2022-11-28,segunda-feira,20:19:00,PR,277
489503,2022-11-28,segunda-feira,19:45:00,MG,267
489504,2022-11-28,segunda-feira,13:00:00,MA,230
489507,2022-11-28,segunda-feira,21:30:00,RS,285
489515,2022-11-28,segunda-feira,10:00:00,BA,410
489516,2022-11-28,segunda-feira,20:00:00,RO,319
489520,2022-11-28,segunda-feira,22:00:00,BA,116
489524,2022-11-28,segunda-feira,09:40:00,PR,376
489528,2022-11-28,segunda-feira,23:10:00,MG,381
489533,2022-11-28,segunda-feira,23:30:00,GO,158
489537,2022-11-29,ter�a-feira,00:30:00,RJ,101
489538,2022-11-28,segunda-feira,23:00:00,PE,232
489544,2022-11-29,ter�a-feira,02:15:00,SP,116
489546,2022-11-29,ter�a-feira,04:00:00,SP,116
489551,2022-11-28,segunda-feira,22:30:00,RJ,101
489552,2022-11-20,domingo,20:50:00,SC,163
489555,2022-11-28,segunda-feira,06:30:00,BA,116
489556,2022-11-29,ter�a-feira,04:50:00,AL,101
489559,2022-11-28,segunda-feira,13:40:00,RS,468
489561,2022-11-29,ter�a-feira,03:00:00,PR,277
489565,2022-11-28,segunda-feira,10:35:00,MG,40
489566,2022-11-29,ter�a-feira,05:55:00,SC,101
489569,2022-11-29,ter�a-feira,05:45:00,SC,116
489578,2022-11-29,ter�a-feira,06:15:00,SC,470
489580,2022-11-29,ter�a-feira,06:10:00,ES,101
489585,2022-11-21,segunda-feira,11:38:00,MG,262
489586,2022-11-29,ter�a-feira,05:10:00,MS,376
489587,2022-11-23,quarta-feira,16:00:00,SC,470
489591,2022-11-11,sexta-feira,18:00:00,PR,277
489592,2022-11-29,ter�a-feira,08:30:00,SC,101
489593,2022-11-24,quinta-feira,01:10:00,MG,381
489594,2022-06-04,s�bado,13:38:00,MT,364
489595,2022-11-29,ter�a-feira,09:05:00,SC,101
489603,2022-10-04,ter�a-feira,10:50:00,PE,423
489605,2022-09-09,sexta-feira,05:20:00,MT,364
489609,2022-11-29,ter�a-feira,09:40:00,RJ,116
489611,2022-11-17,quinta-feira,11:00:00,RJ,116
489614,2022-11-22,ter�a-feira,01:00:00,RJ,116
489615,2022-11-29,ter�a-feira,10:35:00,RN,427
489622,2022-08-08,segunda-feira,18:45:00,DF,70
489624,2022-11-29,ter�a-feira,11:10:00,SC,101
489637,2022-11-29,ter�a-feira,10:10:00,SC,282
489646,2022-11-29,ter�a-feira,13:50:00,ES,101
489647,2022-11-29,ter�a-feira,13:20:00,RJ,393
489649,2022-11-21,segunda-feira,07:40:00,RJ,116
489650,2022-11-25,sexta-feira,10:45:00,PB,230
489660,2022-11-29,ter�a-feira,14:05:00,MS,163
489666,2022-11-29,ter�a-feira,11:30:00,PE,101
489667,2022-11-29,ter�a-feira,14:55:00,PR,277
489672,2022-11-29,ter�a-feira,15:30:00,MG,116
489673,2022-11-29,ter�a-feira,15:00:00,PB,230
489674,2022-11-10,quinta-feira,07:11:00,RS,290
489678,2022-11-29,ter�a-feira,15:30:00,SC,470
489679,2022-11-29,ter�a-feira,16:00:00,GO,452
489681,2022-11-29,ter�a-feira,16:02:00,BA,415
489683,2022-11-29,ter�a-feira,16:10:00,SE,101
489689,2022-11-29,ter�a-feira,17:00:00,BA,324
489691,2022-11-29,ter�a-feira,17:00:00,MG,40
489694,2022-11-29,ter�a-feira,13:00:00,PR,467
489696,2022-11-29,ter�a-feira,17:30:00,RJ,116
489706,2022-11-29,ter�a-feira,17:45:00,SE,235
489707,2022-11-29,ter�a-feira,18:25:00,RJ,116
489719,2022-11-29,ter�a-feira,16:40:00,RJ,101
489721,2022-11-29,ter�a-feira,13:55:00,PR,153
489723,2022-11-29,ter�a-feira,13:00:00,BA,116
489726,2022-11-29,ter�a-feira,17:35:00,MG,40
489728,2022-11-27,domingo,22:00:00,BA,116
489739,2022-11-29,ter�a-feira,20:30:00,MG,381
489742,2022-11-29,ter�a-feira,21:00:00,MG,40
489743,2022-11-29,ter�a-feira,20:15:00,ES,101
489747,2022-11-29,ter�a-feira,20:30:00,BA,367
489753,2022-11-29,ter�a-feira,17:00:00,RS,285
489755,2022-11-29,ter�a-feira,21:55:00,MG,365
489758,2022-11-29,ter�a-feira,19:35:00,PI,230
489766,2022-11-29,ter�a-feira,22:10:00,PR,163
489768,2022-11-30,quarta-feira,00:10:00,MG,381
489770,2022-11-29,ter�a-feira,22:30:00,BA,242
489772,2022-11-29,ter�a-feira,23:20:00,MA,226
489776,2022-11-30,quarta-feira,01:00:00,BA,116
489777,2022-11-30,quarta-feira,01:40:00,MG,381
489781,2022-11-30,quarta-feira,05:50:00,RJ,116
489784,2022-11-29,ter�a-feira,18:30:00,BA,101
489786,2022-11-29,ter�a-feira,18:15:00,MG,381
489788,2022-11-30,quarta-feira,06:00:00,SC,470
489804,2022-11-30,quarta-feira,07:16:00,MG,365
489822,2022-11-30,quarta-feira,10:00:00,MG,381
489823,2022-11-30,quarta-feira,08:40:00,SC,282
489827,2022-11-18,sexta-feira,18:10:00,SC,470
489830,2022-11-30,quarta-feira,11:15:00,GO,60
489834,2022-11-30,quarta-feira,09:40:00,RJ,116
489836,2022-08-01,segunda-feira,15:20:00,PA,230
489847,2022-11-30,quarta-feira,12:45:00,SP,116
489848,2022-11-28,segunda-feira,14:25:00,SC,163
489850,2022-11-30,quarta-feira,13:00:00,PR,163
489853,2022-11-30,quarta-feira,13:25:00,RS,386
489862,2022-11-30,quarta-feira,13:50:00,MT,163
489866,2022-11-30,quarta-feira,13:20:00,SC,101
489867,2022-11-30,quarta-feira,15:00:00,MG,381
489869,2022-11-30,quarta-feira,14:40:00,RS,116
489872,2022-11-30,quarta-feira,11:40:00,PR,153
489875,2022-11-09,quarta-feira,11:00:00,MS,262
489885,2022-11-30,quarta-feira,16:15:00,SP,153
489904,2022-11-30,quarta-feira,11:30:00,BA,242
489908,2022-11-30,quarta-feira,09:00:00,SC,116
489909,2022-11-30,quarta-feira,19:05:00,RS,116
489914,2022-11-30,quarta-feira,18:42:00,SP,116
489916,2022-11-30,quarta-feira,11:10:00,RJ,40
489927,2022-11-30,quarta-feira,13:00:00,MG,354
489931,2022-11-04,sexta-feira,06:40:00,MG,50
489932,2022-11-30,quarta-feira,21:30:00,PR,369
489934,2022-11-30,quarta-feira,18:35:00,SC,282
489939,2022-11-30,quarta-feira,21:48:00,PE,101
489940,2022-11-30,quarta-feira,21:45:00,ES,259
489945,2022-11-30,quarta-feira,22:00:00,MG,354
489948,2022-11-30,quarta-feira,21:12:00,MA,10
489951,2022-11-30,quarta-feira,23:30:00,MG,381
489952,2022-11-30,quarta-feira,19:55:00,MT,163
489954,2022-11-30,quarta-feira,21:30:00,SC,470
489955,2022-11-30,quarta-feira,20:00:00,SC,470
489960,2022-12-01,quinta-feira,02:00:00,SP,116
489964,2022-12-01,quinta-feira,04:20:00,RJ,101
489967,2022-11-30,quarta-feira,17:45:00,PR,277
489969,2022-11-28,segunda-feira,02:20:00,RJ,101
489973,2022-12-01,quinta-feira,01:00:00,PE,232
489980,2022-12-01,quinta-feira,07:41:00,SP,116
489983,2022-11-28,segunda-feira,01:00:00,PR,116
489986,2022-11-11,sexta-feira,16:37:00,PB,230
489989,2022-12-01,quinta-feira,08:30:00,ES,101
489990,2022-12-01,quinta-feira,07:30:00,SC,101
489994,2022-11-30,quarta-feira,22:40:00,MT,364
489995,2022-11-18,sexta-feira,07:30:00,SP,116
489996,2022-12-01,quinta-feira,08:20:00,RO,364
490001,2022-11-04,sexta-feira,21:30:00,MG,381
490007,2022-08-24,quarta-feira,19:40:00,PR,376
490010,2022-12-01,quinta-feira,10:27:00,RS,386
490012,2022-12-01,quinta-feira,10:00:00,PR,163
490020,2022-11-14,segunda-feira,17:30:00,MS,163
490023,2022-12-01,quinta-feira,11:30:00,SC,470
490027,2022-11-24,quinta-feira,04:00:00,MG,251
490034,2022-12-01,quinta-feira,13:45:00,GO,60
490042,2022-11-23,quarta-feira,16:30:00,MA,222
490043,2022-12-01,quinta-feira,13:40:00,MG,40
490044,2022-12-01,quinta-feira,11:30:00,MT,364
490056,2022-12-01,quinta-feira,08:10:00,RS,285
490059,2022-12-01,quinta-feira,13:50:00,MG,116
490062,2022-12-01,quinta-feira,12:40:00,BA,116
490064,2022-11-17,quinta-feira,16:20:00,PR,476
490078,2022-12-01,quinta-feira,16:40:00,BA,101
490083,2022-12-01,quinta-feira,17:00:00,MT,70
490086,2022-12-01,quinta-feira,11:01:00,RJ,116
490089,2022-12-01,quinta-feira,16:00:00,MT,70
490092,2022-12-01,quinta-feira,15:30:00,BA,110
490093,2022-12-01,quinta-feira,07:45:00,PR,116
490095,2022-12-01,quinta-feira,17:30:00,PR,116
490096,2022-12-01,quinta-feira,18:00:00,PB,230
490098,2022-12-01,quinta-feira,16:45:00,PR,467
490102,2022-12-01,quinta-feira,19:40:00,PR,277
490107,2022-12-01,quinta-feira,20:30:00,GO,20
490109,2022-11-20,domingo,05:00:00,MS,262
490112,2022-12-01,quinta-feira,14:30:00,BA,407
490117,2022-12-01,quinta-feira,19:40:00,BA,101
490118,2022-12-01,quinta-feira,20:20:00,RS,158
490119,2022-12-01,quinta-feira,06:40:00,BA,116
490121,2022-11-30,quarta-feira,21:50:00,MG,251
490122,2022-12-01,quinta-feira,05:00:00,MG,116
490125,2022-12-01,quinta-feira,16:30:00,GO,153
490126,2022-12-01,quinta-feira,21:30:00,PE,232
490136,2022-12-02,sexta-feira,00:10:00,RS,158
490139,2022-12-01,quinta-feira,23:50:00,PR,116
490143,2022-12-01,quinta-feira,21:10:00,RN,304
490146,2022-12-01,quinta-feira,22:00:00,MT,364
490151,2022-12-02,sexta-feira,02:55:00,MS,163
490152,2022-12-02,sexta-feira,04:00:00,MG,381
490154,2022-12-02,sexta-feira,04:37:00,SP,116
490156,2022-12-02,sexta-feira,04:50:00,RS,386
490157,2022-12-02,sexta-feira,05:50:00,ES,101
490164,2022-12-01,quinta-feira,22:40:00,GO,50
490166,2022-12-02,sexta-feira,06:10:00,MG,381
490178,2022-11-24,quinta-feira,08:00:00,RJ,116
490186,2022-12-02,sexta-feira,06:40:00,PR,376
490189,2022-12-02,sexta-feira,02:00:00,BA,324
490190,2022-12-02,sexta-feira,08:20:00,ES,101
490191,2022-12-02,sexta-feira,03:00:00,MA,226
490194,2022-12-02,sexta-feira,07:35:00,MT,70
490197,2022-11-11,sexta-feira,16:30:00,MA,135
490208,2022-12-02,sexta-feira,10:08:00,RJ,40
490209,2022-11-30,quarta-feira,16:30:00,RJ,116
490211,2022-12-02,sexta-feira,05:46:00,SP,116
490212,2022-12-02,sexta-feira,10:30:00,MG,251
490216,2022-12-02,sexta-feira,09:00:00,MA,226
490223,2022-12-02,sexta-feira,11:30:00,SC,470
490225,2022-12-02,sexta-feira,11:00:00,MG,116
490226,2022-11-08,ter�a-feira,15:20:00,MG,116
490230,2022-12-02,sexta-feira,12:25:00,SC,101
490235,2022-12-02,sexta-feira,07:00:00,PR,369
490237,2022-12-02,sexta-feira,08:20:00,CE,222
490244,2022-12-02,sexta-feira,14:30:00,RJ,116
490245,2022-12-02,sexta-feira,11:00:00,RJ,116
490246,2022-11-28,segunda-feira,10:30:00,BA,415
490247,2022-12-02,sexta-feira,14:10:00,TO,153
490253,2022-12-02,sexta-feira,15:00:00,CE,116
490258,2022-11-25,sexta-feira,21:00:00,SP,116
490270,2022-12-02,sexta-feira,15:40:00,RS,285
490273,2022-12-02,sexta-feira,13:45:00,BA,116
490282,2022-11-23,quarta-feira,12:00:00,PR,376
490283,2022-12-02,sexta-feira,16:15:00,PR,116
490289,2022-12-02,sexta-feira,16:30:00,GO,452
490301,2022-12-02,sexta-feira,16:30:00,SC,470
490303,2022-12-02,sexta-feira,15:00:00,MT,158
490308,2022-12-02,sexta-feira,15:14:00,MT,70
490311,2022-12-02,sexta-feira,17:40:00,GO,40
490315,2022-12-02,sexta-feira,16:43:00,PR,277
490316,2022-12-02,sexta-feira,18:20:00,MG,354
490322,2022-12-02,sexta-feira,15:45:00,PR,277
490323,2022-12-02,sexta-feira,10:00:00,MG,262
490328,2022-12-02,sexta-feira,17:00:00,SC,101
490329,2022-12-02,sexta-feira,18:20:00,PR,163
490332,2022-12-02,sexta-feira,19:40:00,MG,40
490339,2022-12-02,sexta-feira,19:00:00,BA,116
490347,2022-12-02,sexta-feira,18:15:00,PR,376
490349,2022-12-02,sexta-feira,18:10:00,MG,381
490355,2022-12-02,sexta-feira,18:45:00,AL,104
490358,2022-12-02,sexta-feira,21:10:00,PR,277
490362,2022-12-02,sexta-feira,22:00:00,SC,470
490369,2022-11-28,segunda-feira,12:23:00,SC,282
490371,2022-12-02,sexta-feira,18:30:00,MG,116
490379,2022-12-02,sexta-feira,19:30:00,PR,277
490382,2022-12-02,sexta-feira,22:20:00,MG,381
490388,2022-12-02,sexta-feira,22:45:00,AL,101
490391,2022-12-03,s�bado,00:15:00,MG,381
490394,2022-12-02,sexta-feira,13:05:00,RS,392
490412,2022-12-03,s�bado,01:30:00,BA,324
490418,2022-12-03,s�bado,02:00:00,GO,153
490424,2022-12-03,s�bado,02:10:00,PE,232
490426,2022-12-03,s�bado,02:16:00,GO,50
490435,2022-12-03,s�bado,05:00:00,SP,116
490436,2022-12-03,s�bado,02:30:00,SP,116
490437,2022-12-03,s�bado,05:00:00,PR,277
490442,2022-12-03,s�bado,05:10:00,MA,316
490444,2022-12-03,s�bado,05:45:00,RS,116
490448,2022-12-03,s�bado,04:00:00,AL,101
490449,2022-12-03,s�bado,05:30:00,RN,405
490453,2022-11-21,segunda-feira,20:30:00,PE,232
490455,2022-12-02,sexta-feira,15:20:00,MT,364
490456,2022-12-02,sexta-feira,22:10:00,SC,282
490457,2022-12-03,s�bado,05:00:00,MT,163
490461,2022-12-03,s�bado,03:10:00,PI,343
490463,2022-12-02,sexta-feira,19:18:00,PE,232
490465,2022-11-21,segunda-feira,01:45:00,AL,316
490473,2022-12-03,s�bado,03:00:00,MS,158
490474,2022-12-03,s�bado,07:15:00,PE,232
490485,2022-12-03,s�bado,09:30:00,PR,116
490490,2022-12-03,s�bado,05:30:00,MT,70
490491,2022-12-03,s�bado,09:30:00,MS,163
490492,2022-12-03,s�bado,10:38:00,DF,70
490493,2022-12-03,s�bado,08:30:00,MA,316
490494,2022-12-03,s�bado,09:10:00,MG,381
490499,2022-12-03,s�bado,09:55:00,GO,60
490516,2022-12-03,s�bado,13:40:00,PE,101
490517,2022-12-03,s�bado,12:55:00,RJ,101
490522,2022-12-03,s�bado,12:30:00,RS,285
490530,2022-12-03,s�bado,15:50:00,ES,101
490532,2022-12-03,s�bado,14:43:00,PB,101
490536,2022-12-03,s�bado,15:40:00,PR,116
490537,2022-12-03,s�bado,06:30:00,MT,163
490540,2022-12-03,s�bado,15:15:00,PR,116
490544,2022-12-03,s�bado,16:30:00,CE,116
490548,2022-12-03,s�bado,14:45:00,SP,116
490550,2022-12-03,s�bado,16:30:00,PR,376
490552,2022-12-03,s�bado,14:00:00,RS,116
490554,2022-12-03,s�bado,16:30:00,MS,163
490571,2022-12-03,s�bado,19:20:00,ES,101
490572,2022-12-03,s�bado,17:10:00,PR,163
490598,2022-12-03,s�bado,19:50:00,BA,420
490605,2022-12-03,s�bado,11:45:00,SC,116
490610,2022-12-03,s�bado,16:50:00,MG,251
490622,2022-12-03,s�bado,18:20:00,PE,232
490626,2022-12-03,s�bado,21:50:00,MT,70
490632,2022-12-03,s�bado,23:36:00,RS,392
490635,2022-12-03,s�bado,23:00:00,PR,373
490637,2022-12-03,s�bado,23:30:00,MT,163
490645,2022-12-03,s�bado,14:45:00,GO,153
490648,2022-12-04,domingo,01:45:00,GO,70
490654,2022-12-04,domingo,03:50:00,PR,476
490657,2022-12-04,domingo,05:20:00,CE,116
490662,2022-12-03,s�bado,23:10:00,SC,470
490664,2022-12-04,domingo,04:00:00,BA,101
490665,2022-12-04,domingo,05:00:00,MG,40
490677,2022-12-04,domingo,06:50:00,PE,424
490682,2022-12-03,s�bado,14:10:00,RJ,40
490683,2022-12-04,domingo,07:50:00,SE,101
490684,2022-11-14,segunda-feira,14:30:00,PA,316
490690,2022-12-04,domingo,09:42:00,RN,101
490691,2022-12-04,domingo,10:10:00,GO,60
490702,2022-12-04,domingo,09:50:00,PR,376
490705,2022-10-21,sexta-feira,19:50:00,PR,153
490706,2022-12-03,s�bado,20:00:00,PA,163
490710,2022-12-04,domingo,11:51:00,MS,163
490713,2022-12-04,domingo,12:29:00,PR,376
490714,2022-11-30,quarta-feira,09:30:00,SE,101
490720,2022-12-04,domingo,13:09:00,MS,163
490737,2022-12-04,domingo,08:10:00,BA,116
490738,2022-11-30,quarta-feira,07:20:00,SC,282
490753,2022-12-04,domingo,10:00:00,PR,467
490756,2022-12-02,sexta-feira,21:40:00,MG,262
490758,2022-12-04,domingo,16:15:00,RJ,116
490765,2022-12-04,domingo,13:30:00,MT,364
490770,2022-12-04,domingo,18:15:00,PE,110
490775,2022-12-04,domingo,18:00:00,MG,40
490794,2022-12-04,domingo,19:30:00,RJ,116
490799,2022-12-04,domingo,21:10:00,PR,116
490821,2022-12-04,domingo,12:45:00,PR,376
490823,2022-12-04,domingo,21:00:00,MT,364
490825,2022-12-04,domingo,23:40:00,PR,369
490834,2022-12-04,domingo,16:30:00,BA,116
490836,2022-12-05,segunda-feira,03:30:00,PE,423
490842,2022-12-05,segunda-feira,03:45:00,MS,163
490847,2022-12-04,domingo,20:50:00,RS,386
490848,2022-12-05,segunda-feira,05:10:00,AL,101
490849,2022-10-09,domingo,08:30:00,RS,285
490857,2022-12-05,segunda-feira,06:35:00,PR,116
490861,2022-12-05,segunda-feira,06:00:00,MS,163
490862,2022-12-05,segunda-feira,00:30:00,CE,20
490865,2022-12-05,segunda-feira,03:30:00,GO,153
490866,2022-12-05,segunda-feira,05:30:00,RS,116
490867,2022-12-05,segunda-feira,05:07:00,TO,153
