id,data_inversa,dia_semana,horario,uf,br
288562,2020-06-06,s�bado,21:10:00,RS,386
288563,2020-06-06,s�bado,20:40:00,DF,70
288564,2020-06-06,s�bado,20:30:00,PR,116
288565,2020-06-06,s�bado,21:45:00,RN,304
288568,2020-06-06,s�bado,18:20:00,SC,280
288570,2020-06-06,s�bado,22:30:00,PR,376
288571,2020-06-06,s�bado,17:40:00,AL,316
288572,2020-06-06,s�bado,22:30:00,MG,146
288573,2020-06-06,s�bado,20:15:00,RR,432
288574,2020-06-06,s�bado,22:00:00,SC,470
288576,2020-06-06,s�bado,19:55:00,SC,163
288577,2020-06-06,s�bado,22:30:00,GO,50
288579,2020-06-06,s�bado,22:30:00,PR,116
288582,2020-06-06,s�bado,23:20:00,PR,277
288583,2020-06-06,s�bado,21:55:00,SP,153
288584,2020-06-06,s�bado,23:28:00,MG,116
288585,2020-06-06,s�bado,17:30:00,CE,116
288586,2020-06-06,s�bado,22:20:00,RJ,101
288587,2020-06-06,s�bado,23:00:00,PR,476
288589,2020-06-07,domingo,00:20:00,SC,101
288591,2020-06-06,s�bado,19:00:00,MA,230
288593,2020-06-06,s�bado,21:30:00,BA,235
288594,2020-06-06,s�bado,23:00:00,MG,50
288595,2020-06-07,domingo,01:20:00,SC,101
288596,2020-06-07,domingo,00:35:00,DF,70
288598,2020-06-07,domingo,02:00:00,RJ,101
288601,2020-06-07,domingo,01:15:00,MG,262
288602,2020-06-06,s�bado,17:30:00,GO,414
288603,2020-06-07,domingo,02:45:00,PR,376
288604,2020-06-07,domingo,02:20:00,SC,101
288605,2020-06-07,domingo,01:00:00,PR,369
288606,2020-06-06,s�bado,20:25:00,PB,101
288607,2020-06-07,domingo,04:00:00,SP,116
288608,2020-06-07,domingo,02:30:00,MA,10
288609,2020-06-07,domingo,04:50:00,SP,116
288610,2020-06-07,domingo,05:00:00,SC,101
288611,2020-06-07,domingo,04:00:00,PR,476
288612,2020-06-07,domingo,04:45:00,MG,381
288613,2020-06-07,domingo,04:10:00,SP,153
288614,2020-06-07,domingo,05:15:00,RS,290
288615,2020-06-07,domingo,03:00:00,RJ,101
288616,2020-06-07,domingo,04:20:00,MG,381
288617,2020-06-07,domingo,04:00:00,BA,242
288618,2020-06-07,domingo,05:10:00,GO,364
288619,2020-06-07,domingo,05:40:00,MG,365
288620,2020-06-07,domingo,05:50:00,MG,40
288622,2020-06-06,s�bado,23:10:00,BA,116
288623,2020-06-07,domingo,06:00:00,PB,101
288625,2020-06-07,domingo,06:25:00,SC,480
288627,2020-06-07,domingo,05:40:00,RJ,40
288628,2020-06-06,s�bado,22:55:00,MG,116
288630,2020-06-07,domingo,04:40:00,MT,163
288631,2020-06-07,domingo,06:30:00,RJ,101
288632,2020-06-07,domingo,06:30:00,BA,101
288633,2020-05-29,sexta-feira,13:10:00,BA,101
288634,2020-06-07,domingo,06:15:00,RN,101
288636,2020-06-07,domingo,07:50:00,RN,427
288637,2020-06-07,domingo,06:05:00,AC,364
288639,2020-06-07,domingo,09:00:00,GO,60
288640,2020-06-07,domingo,09:10:00,SC,101
288642,2020-06-07,domingo,08:40:00,RJ,101
288643,2020-06-07,domingo,08:00:00,MG,40
288644,2020-06-07,domingo,09:10:00,MG,381
288646,2020-06-07,domingo,08:50:00,MG,40
288647,2020-06-07,domingo,09:50:00,SC,101
288648,2020-06-07,domingo,09:40:00,GO,452
288649,2020-06-07,domingo,09:20:00,MG,116
288651,2020-06-07,domingo,09:50:00,MG,40
288652,2020-06-07,domingo,09:00:00,GO,60
288653,2020-06-07,domingo,10:35:00,DF,60
288654,2020-06-07,domingo,08:30:00,RS,285
288655,2020-06-07,domingo,06:30:00,RN,406
288656,2020-06-07,domingo,10:40:00,GO,60
288657,2020-06-07,domingo,11:30:00,SE,235
288658,2020-06-07,domingo,10:00:00,MT,163
288659,2020-06-07,domingo,11:35:00,GO,153
288660,2020-06-07,domingo,10:25:00,RJ,116
288661,2020-06-07,domingo,11:55:00,SC,101
288662,2020-06-07,domingo,07:40:00,RO,364
288665,2020-06-03,quarta-feira,17:55:00,BA,116
288667,2020-06-07,domingo,13:10:00,SC,101
288668,2020-06-07,domingo,13:32:00,GO,50
288669,2020-06-07,domingo,11:00:00,PE,101
288671,2020-06-07,domingo,13:35:00,SC,101
288672,2020-06-07,domingo,03:30:00,RS,290
288673,2020-06-07,domingo,13:50:00,SC,101
288674,2020-05-30,s�bado,14:40:00,RS,116
288676,2020-06-07,domingo,14:00:00,MG,50
288683,2020-06-07,domingo,14:40:00,ES,101
288685,2020-06-07,domingo,14:50:00,DF,70
288686,2020-06-07,domingo,15:10:00,PR,376
288687,2020-06-07,domingo,15:20:00,GO,50
288689,2020-06-07,domingo,15:50:00,CE,222
288694,2020-06-07,domingo,16:00:00,SC,101
288696,2020-06-07,domingo,15:40:00,SP,116
288697,2020-06-07,domingo,16:10:00,SC,282
288698,2020-06-07,domingo,13:00:00,RJ,40
288700,2020-06-07,domingo,16:20:00,ES,393
288701,2020-06-03,quarta-feira,14:30:00,MA,10
288702,2020-06-07,domingo,15:45:00,SC,116
288704,2020-06-07,domingo,17:15:00,MG,116
288705,2020-06-07,domingo,16:40:00,MG,381
288706,2020-06-07,domingo,17:00:00,ES,101
288707,2020-06-07,domingo,17:15:00,PR,116
288710,2020-06-07,domingo,16:40:00,RO,364
288711,2020-06-07,domingo,17:45:00,PR,277
288712,2020-06-07,domingo,17:30:00,GO,70
288713,2020-06-07,domingo,18:00:00,SP,153
288716,2020-06-07,domingo,17:30:00,MG,381
288717,2020-06-07,domingo,17:05:00,ES,101
288718,2020-06-07,domingo,17:40:00,GO,70
288720,2020-06-07,domingo,18:15:00,MG,381
288721,2020-06-07,domingo,17:05:00,RS,153
288722,2020-06-07,domingo,17:00:00,ES,482
288723,2020-06-07,domingo,18:00:00,PR,376
288725,2020-06-07,domingo,18:50:00,PB,230
288726,2020-06-07,domingo,12:30:00,MT,163
288729,2020-06-07,domingo,19:10:00,GO,70
288730,2020-06-07,domingo,18:30:00,PR,476
288731,2020-06-07,domingo,19:10:00,DF,60
288732,2020-06-07,domingo,18:40:00,PR,277
288733,2020-06-07,domingo,19:00:00,BA,101
288734,2020-06-07,domingo,18:30:00,PE,101
288735,2020-06-07,domingo,19:05:00,BA,407
288736,2020-06-07,domingo,19:00:00,GO,70
288738,2020-06-07,domingo,18:40:00,SP,116
288739,2020-06-07,domingo,18:45:00,RS,285
288740,2020-06-07,domingo,17:20:00,PE,101
288741,2020-06-07,domingo,20:00:00,ES,101
288742,2020-06-07,domingo,19:30:00,MG,381
288743,2020-06-07,domingo,19:30:00,GO,153
288744,2020-06-07,domingo,19:45:00,PR,277
288746,2020-06-07,domingo,19:05:00,MG,116
288747,2020-06-07,domingo,20:30:00,PR,376
288748,2020-06-07,domingo,20:15:00,MG,50
288749,2020-06-07,domingo,19:20:00,MA,402
288750,2020-06-07,domingo,17:50:00,CE,116
288753,2020-06-07,domingo,20:40:00,SP,116
288754,2020-06-07,domingo,19:50:00,MA,316
288755,2020-06-07,domingo,18:45:00,PR,116
288756,2020-06-07,domingo,19:00:00,ES,101
288757,2020-06-07,domingo,19:30:00,RJ,40
288758,2020-06-07,domingo,19:00:00,PB,104
288759,2020-06-07,domingo,19:00:00,MG,365
288760,2020-06-07,domingo,18:18:00,RJ,465
288762,2020-06-07,domingo,21:20:00,SC,101
288763,2020-06-07,domingo,18:45:00,PA,163
288764,2020-06-07,domingo,18:40:00,RJ,465
288765,2020-06-07,domingo,19:10:00,MS,262
288766,2020-06-07,domingo,21:30:00,MG,40
288767,2020-06-07,domingo,20:50:00,MG,116
288768,2020-06-07,domingo,21:15:00,SC,101
288769,2020-06-07,domingo,19:15:00,AC,364
288770,2020-06-07,domingo,19:30:00,RR,174
288771,2020-06-07,domingo,21:15:00,MG,262
288772,2020-06-07,domingo,20:50:00,PR,116
288773,2020-06-07,domingo,21:40:00,SP,116
288774,2020-06-07,domingo,18:40:00,RS,290
288775,2020-06-07,domingo,19:38:00,RJ,116
288776,2020-06-07,domingo,20:30:00,MA,10
288777,2020-06-07,domingo,21:00:00,SC,470
288779,2020-06-07,domingo,19:10:00,PR,277
288782,2020-06-07,domingo,22:05:00,PR,369
288783,2020-06-07,domingo,20:06:00,MG,365
288784,2020-06-07,domingo,22:30:00,SC,470
288785,2020-06-07,domingo,22:20:00,PE,407
288787,2020-06-07,domingo,22:05:00,TO,153
288788,2020-06-07,domingo,20:50:00,SP,153
288792,2020-06-07,domingo,21:25:00,RN,110
288796,2020-06-07,domingo,23:30:00,SE,235
288799,2020-06-07,domingo,17:00:00,RJ,40
288802,2020-06-07,domingo,19:00:00,AM,174
288806,2020-06-08,segunda-feira,01:15:00,RJ,116
288807,2020-06-07,domingo,18:25:00,RS,153
288808,2020-06-08,segunda-feira,01:25:00,RJ,116
288809,2020-06-08,segunda-feira,00:15:00,MT,163
288813,2020-06-08,segunda-feira,02:45:00,PR,376
288815,2020-06-08,segunda-feira,04:10:00,GO,153
288817,2020-06-08,segunda-feira,05:15:00,SC,470
288819,2020-06-08,segunda-feira,05:55:00,RS,287
288820,2020-06-08,segunda-feira,00:30:00,TO,153
288821,2020-06-08,segunda-feira,06:00:00,ES,101
288823,2020-06-08,segunda-feira,06:25:00,PA,316
288825,2020-06-08,segunda-feira,06:40:00,PR,277
288826,2020-06-04,quinta-feira,17:35:00,MG,262
288827,2020-06-08,segunda-feira,07:15:00,SC,101
288828,2020-06-08,segunda-feira,06:45:00,MG,365
288829,2020-06-08,segunda-feira,06:20:00,BA,324
288830,2020-06-08,segunda-feira,07:29:00,MG,365
288831,2020-06-08,segunda-feira,01:30:00,CE,116
288832,2020-06-08,segunda-feira,07:15:00,CE,116
288833,2020-06-08,segunda-feira,07:30:00,DF,70
288834,2020-06-08,segunda-feira,07:00:00,RN,304
288835,2020-06-08,segunda-feira,07:45:00,SC,101
288836,2020-06-08,segunda-feira,07:45:00,RS,386
288838,2020-06-08,segunda-feira,07:50:00,RJ,101
288839,2020-06-08,segunda-feira,08:00:00,PE,101
288841,2020-06-08,segunda-feira,08:00:00,MG,262
288842,2020-06-08,segunda-feira,08:00:00,RS,116
288843,2020-06-08,segunda-feira,07:45:00,SP,116
288844,2020-06-04,quinta-feira,16:55:00,PA,230
288846,2020-06-08,segunda-feira,08:00:00,PE,232
288848,2020-06-08,segunda-feira,08:30:00,SP,381
288849,2020-06-08,segunda-feira,07:00:00,BA,324
288852,2020-06-05,sexta-feira,05:40:00,MG,153
288853,2020-06-08,segunda-feira,08:15:00,RS,470
288854,2020-06-08,segunda-feira,07:50:00,RS,290
288858,2020-06-08,segunda-feira,07:40:00,PB,104
288859,2020-06-07,domingo,23:20:00,PI,135
288860,2020-06-08,segunda-feira,06:50:00,PR,476
288861,2020-06-08,segunda-feira,10:20:00,GO,40
288862,2020-06-08,segunda-feira,06:35:00,RO,364
288863,2020-06-08,segunda-feira,10:15:00,PR,369
288865,2020-06-08,segunda-feira,07:55:00,GO,153
288867,2020-06-08,segunda-feira,09:40:00,PR,277
288871,2020-06-08,segunda-feira,10:50:00,GO,60
288872,2020-06-08,segunda-feira,11:10:00,GO,60
288873,2020-06-08,segunda-feira,09:20:00,MT,70
288874,2020-06-08,segunda-feira,11:20:00,RS,290
288877,2020-06-08,segunda-feira,11:45:00,SP,153
288878,2020-06-08,segunda-feira,11:50:00,PR,277
288880,2020-06-08,segunda-feira,07:14:00,MG,116
288884,2020-06-08,segunda-feira,11:35:00,SC,280
288885,2020-06-08,segunda-feira,12:00:00,MG,381
288887,2020-06-08,segunda-feira,13:30:00,ES,101
288889,2020-06-08,segunda-feira,06:40:00,RN,101
288890,2020-06-04,quinta-feira,17:00:00,MG,40
288891,2020-06-08,segunda-feira,13:18:00,SP,116
288892,2020-06-08,segunda-feira,13:15:00,SP,116
288895,2020-06-08,segunda-feira,13:10:00,ES,101
288897,2020-06-05,sexta-feira,02:45:00,SC,101
288898,2020-06-01,segunda-feira,13:45:00,ES,262
288899,2020-06-08,segunda-feira,13:45:00,ES,101
288900,2020-06-08,segunda-feira,13:40:00,PE,101
288902,2020-06-08,segunda-feira,13:30:00,ES,101
288903,2020-06-08,segunda-feira,13:11:00,RJ,101
288905,2020-06-08,segunda-feira,14:10:00,ES,101
288906,2020-06-08,segunda-feira,13:00:00,SC,101
288908,2020-06-08,segunda-feira,12:00:00,AC,364
288909,2020-06-08,segunda-feira,12:00:00,PI,316
288911,2020-06-08,segunda-feira,13:10:00,SC,280
288914,2020-06-08,segunda-feira,14:15:00,SC,282
288915,2020-06-08,segunda-feira,14:00:00,SP,116
288916,2020-04-23,quinta-feira,23:20:00,PB,230
288918,2020-06-08,segunda-feira,14:20:00,PR,369
288919,2020-06-08,segunda-feira,00:00:00,GO,80
288920,2020-01-14,ter�a-feira,06:50:00,PI,343
288921,2020-06-08,segunda-feira,15:00:00,ES,101
288922,2020-06-08,segunda-feira,13:50:00,MG,354
288924,2020-06-08,segunda-feira,16:20:00,MG,262
288925,2020-06-08,segunda-feira,15:05:00,MS,163
288926,2020-06-08,segunda-feira,16:28:00,CE,116
288927,2020-06-08,segunda-feira,15:34:00,SC,101
288930,2020-05-03,domingo,10:00:00,ES,262
288931,2020-06-08,segunda-feira,16:30:00,ES,101
288932,2020-06-08,segunda-feira,16:35:00,BA,235
288933,2020-06-08,segunda-feira,16:00:00,GO,40
288935,2020-06-08,segunda-feira,17:10:00,MG,262
288939,2020-06-08,segunda-feira,17:40:00,DF,40
288941,2020-06-08,segunda-feira,17:20:00,SC,280
288942,2020-06-08,segunda-feira,17:00:00,SC,101
288944,2020-06-08,segunda-feira,17:20:00,PI,230
288947,2020-06-08,segunda-feira,18:10:00,MG,50
288948,2020-06-08,segunda-feira,18:20:00,SC,282
288949,2020-06-08,segunda-feira,18:20:00,MG,364
288950,2020-05-17,domingo,17:20:00,MG,365
288952,2020-06-08,segunda-feira,18:00:00,RS,116
288953,2020-06-08,segunda-feira,09:00:00,RS,392
288956,2020-06-08,segunda-feira,18:13:00,RN,110
288957,2020-06-08,segunda-feira,18:20:00,GO,40
288958,2020-06-08,segunda-feira,19:00:00,PR,277
288959,2020-06-08,segunda-feira,19:00:00,RN,304
288960,2020-06-08,segunda-feira,18:56:00,MG,40
288961,2020-06-08,segunda-feira,09:50:00,PR,116
288962,2020-06-08,segunda-feira,19:00:00,DF,20
288963,2020-06-08,segunda-feira,18:35:00,SP,116
288964,2020-06-08,segunda-feira,19:10:00,GO,50
288965,2020-06-08,segunda-feira,19:30:00,MG,40
288966,2020-06-08,segunda-feira,19:00:00,MG,365
288967,2020-06-08,segunda-feira,18:45:00,SC,101
288968,2020-06-08,segunda-feira,17:55:00,RS,392
288969,2020-06-08,segunda-feira,19:33:00,ES,101
288970,2020-06-08,segunda-feira,20:00:00,SP,116
288975,2020-06-08,segunda-feira,17:00:00,BA,101
288976,2020-06-08,segunda-feira,18:40:00,MG,116
288977,2020-06-08,segunda-feira,16:51:00,RJ,101
288978,2020-06-08,segunda-feira,20:00:00,CE,226
288980,2020-06-08,segunda-feira,18:20:00,PR,369
288981,2020-06-08,segunda-feira,20:00:00,MT,364
288982,2020-06-08,segunda-feira,20:25:00,PB,230
288984,2020-06-08,segunda-feira,21:50:00,CE,20
288985,2020-05-15,sexta-feira,17:44:00,MG,40
288986,2020-06-08,segunda-feira,21:45:00,ES,101
288987,2020-06-08,segunda-feira,17:30:00,SC,282
288990,2020-06-08,segunda-feira,18:25:00,SC,282
288992,2020-06-08,segunda-feira,21:00:00,SC,470
288994,2020-06-08,segunda-feira,21:20:00,RJ,116
288995,2020-06-08,segunda-feira,21:50:00,MT,70
288999,2020-06-08,segunda-feira,23:00:00,MS,163
289001,2020-06-09,ter�a-feira,00:01:00,SC,280
289005,2020-06-09,ter�a-feira,01:30:00,RS,386
289007,2020-06-09,ter�a-feira,02:50:00,PR,277
289008,2020-06-09,ter�a-feira,03:06:00,GO,70
289009,2020-06-09,ter�a-feira,04:20:00,MG,251
289010,2020-06-09,ter�a-feira,04:40:00,CE,20
289012,2020-06-08,segunda-feira,10:30:00,MA,10
289014,2020-06-09,ter�a-feira,06:20:00,SC,470
289016,2020-06-09,ter�a-feira,06:50:00,PR,116
289017,2020-06-08,segunda-feira,12:20:00,AC,364
289018,2020-06-09,ter�a-feira,06:50:00,SC,101
289019,2020-06-09,ter�a-feira,07:15:00,RS,116
289020,2020-06-09,ter�a-feira,06:50:00,PR,277
289021,2020-06-09,ter�a-feira,06:40:00,MS,262
289022,2020-06-09,ter�a-feira,07:50:00,PR,376
289023,2020-06-09,ter�a-feira,06:50:00,MT,163
289025,2020-06-09,ter�a-feira,08:20:00,CE,116
289026,2020-06-09,ter�a-feira,07:50:00,MG,116
289027,2020-06-09,ter�a-feira,05:50:00,RJ,40
289029,2020-06-09,ter�a-feira,08:40:00,SC,101
289030,2020-06-09,ter�a-feira,07:30:00,MG,381
289032,2020-06-09,ter�a-feira,07:45:00,PR,272
289035,2020-06-09,ter�a-feira,08:10:00,MS,163
289036,2020-06-09,ter�a-feira,09:05:00,DF,60
289038,2020-06-09,ter�a-feira,09:35:00,SC,470
289039,2020-06-09,ter�a-feira,09:15:00,RS,290
289040,2020-06-09,ter�a-feira,09:30:00,RJ,40
289041,2020-06-09,ter�a-feira,10:00:00,ES,262
289043,2020-06-09,ter�a-feira,09:00:00,MT,163
289044,2020-06-09,ter�a-feira,13:50:00,MG,40
289046,2020-06-09,ter�a-feira,10:12:00,RS,116
289051,2020-06-09,ter�a-feira,11:30:00,SC,282
289052,2020-06-09,ter�a-feira,10:30:00,RJ,101
289054,2020-06-09,ter�a-feira,11:30:00,RS,116
289056,2020-06-09,ter�a-feira,11:40:00,SC,280
289057,2020-06-09,ter�a-feira,10:20:00,RO,364
289058,2020-06-09,ter�a-feira,10:10:00,RO,425
289060,2020-06-09,ter�a-feira,10:50:00,RJ,101
289061,2020-06-09,ter�a-feira,08:20:00,MG,40
289063,2020-06-09,ter�a-feira,13:15:00,SC,101
289064,2020-06-09,ter�a-feira,13:00:00,SC,101
289065,2020-06-09,ter�a-feira,12:35:00,MS,163
289066,2020-06-01,segunda-feira,13:30:00,SP,153
289067,2020-06-09,ter�a-feira,14:00:00,GO,70
289068,2020-03-08,domingo,10:00:00,RS,472
289069,2020-04-25,s�bado,20:30:00,SP,116
289071,2020-06-09,ter�a-feira,10:45:00,RJ,40
289072,2020-05-16,s�bado,10:35:00,MA,10
289073,2020-06-09,ter�a-feira,13:50:00,MA,135
289075,2020-06-09,ter�a-feira,11:30:00,RJ,40
289076,2020-06-09,ter�a-feira,11:30:00,BA,324
289078,2020-06-09,ter�a-feira,12:10:00,PR,153
289079,2020-06-09,ter�a-feira,13:55:00,RS,116
289080,2020-06-09,ter�a-feira,15:10:00,PR,369
289081,2020-06-09,ter�a-feira,15:05:00,MG,40
289082,2020-06-09,ter�a-feira,14:50:00,PB,101
289083,2020-06-09,ter�a-feira,14:30:00,SP,116
289084,2020-06-09,ter�a-feira,15:40:00,GO,50
289086,2020-06-09,ter�a-feira,13:30:00,RJ,116
289087,2020-06-09,ter�a-feira,15:35:00,SP,101
289088,2020-06-07,domingo,16:42:00,MT,70
289089,2020-06-09,ter�a-feira,15:55:00,SC,101
289090,2020-06-09,ter�a-feira,16:15:00,MG,146
289092,2020-06-09,ter�a-feira,15:34:00,RJ,101
289093,2020-06-09,ter�a-feira,16:40:00,PB,230
289094,2020-06-09,ter�a-feira,16:30:00,BA,418
289095,2020-06-09,ter�a-feira,16:50:00,AL,104
289096,2020-06-09,ter�a-feira,16:00:00,RS,471
289097,2020-06-09,ter�a-feira,16:15:00,PR,116
289099,2020-06-09,ter�a-feira,16:50:00,PR,376
289100,2020-06-09,ter�a-feira,17:50:00,CE,304
289101,2020-06-09,ter�a-feira,17:30:00,SP,116
289102,2020-06-09,ter�a-feira,17:45:00,MG,40
289104,2020-06-09,ter�a-feira,14:00:00,MT,364
289105,2020-06-09,ter�a-feira,18:00:00,BA,324
289108,2020-06-09,ter�a-feira,18:30:00,SC,280
289109,2020-06-09,ter�a-feira,18:30:00,RS,116
289110,2020-06-09,ter�a-feira,18:40:00,RJ,393
289111,2020-06-09,ter�a-feira,18:40:00,SC,282
289112,2020-06-09,ter�a-feira,14:40:00,SC,470
289113,2020-06-09,ter�a-feira,18:15:00,SC,282
289114,2020-06-09,ter�a-feira,18:45:00,PA,222
289116,2020-06-09,ter�a-feira,19:10:00,CE,222
289118,2020-06-09,ter�a-feira,19:20:00,SC,470
289119,2020-06-09,ter�a-feira,17:55:00,MG,381
289120,2020-06-09,ter�a-feira,15:10:00,SC,116
289121,2020-06-09,ter�a-feira,18:30:00,MA,222
289124,2020-06-09,ter�a-feira,18:25:00,MG,381
289128,2020-06-09,ter�a-feira,18:37:00,PR,277
289129,2020-06-09,ter�a-feira,19:50:00,PR,277
289130,2020-06-09,ter�a-feira,19:10:00,PI,402
289133,2020-06-09,ter�a-feira,20:10:00,BA,116
289134,2020-06-09,ter�a-feira,20:00:00,MG,354
289135,2020-06-09,ter�a-feira,17:00:00,MT,70
289138,2020-06-09,ter�a-feira,19:50:00,PR,116
289139,2020-06-09,ter�a-feira,19:55:00,ES,101
289141,2020-06-09,ter�a-feira,22:00:00,SE,101
289142,2020-06-09,ter�a-feira,21:40:00,MG,365
289143,2020-06-09,ter�a-feira,21:40:00,SC,101
289144,2020-06-09,ter�a-feira,21:40:00,SP,153
289145,2020-06-09,ter�a-feira,19:00:00,RS,285
289146,2020-06-09,ter�a-feira,18:30:00,BA,367
289148,2020-06-09,ter�a-feira,21:15:00,RJ,101
289151,2020-06-09,ter�a-feira,21:35:00,RJ,116
289156,2020-06-09,ter�a-feira,18:30:00,RO,364
289157,2020-06-09,ter�a-feira,22:00:00,RO,364
289158,2020-06-09,ter�a-feira,15:50:00,RJ,40
289160,2020-06-10,quarta-feira,01:50:00,SC,101
289163,2020-06-10,quarta-feira,03:50:00,GO,40
289165,2020-06-10,quarta-feira,03:23:00,RJ,101
289170,2020-06-10,quarta-feira,00:30:00,PR,277
289172,2020-06-10,quarta-feira,06:55:00,MG,381
289173,2020-06-10,quarta-feira,07:25:00,MG,381
289176,2020-06-10,quarta-feira,07:30:00,PR,376
289177,2020-06-10,quarta-feira,07:45:00,PI,343
289178,2020-06-10,quarta-feira,07:45:00,GO,153
289182,2020-06-10,quarta-feira,05:45:00,PR,476
289184,2020-06-10,quarta-feira,07:25:00,RO,319
289185,2020-06-10,quarta-feira,09:00:00,PB,230
289188,2020-06-10,quarta-feira,08:40:00,MA,316
289191,2020-06-10,quarta-feira,09:40:00,PR,376
289196,2020-06-10,quarta-feira,09:56:00,ES,101
289197,2020-06-10,quarta-feira,08:35:00,PI,343
289198,2020-06-10,quarta-feira,09:00:00,GO,50
289199,2020-06-10,quarta-feira,08:40:00,MS,463
289200,2020-05-11,segunda-feira,08:20:00,RN,427
289203,2020-06-10,quarta-feira,11:00:00,PR,116
289205,2020-05-26,ter�a-feira,06:50:00,RJ,393
289208,2020-06-10,quarta-feira,11:20:00,PE,101
289211,2020-06-10,quarta-feira,06:50:00,RS,290
289212,2020-05-29,sexta-feira,22:28:00,MG,116
289213,2020-06-10,quarta-feira,08:50:00,SC,282
289218,2020-06-10,quarta-feira,12:45:00,PR,376
289219,2020-03-08,domingo,13:30:00,MT,163
289220,2020-06-08,segunda-feira,17:45:00,PI,135
289222,2020-06-10,quarta-feira,13:05:00,RS,285
289223,2020-06-10,quarta-feira,09:00:00,RJ,101
289224,2020-06-10,quarta-feira,13:48:00,RJ,116
289225,2020-06-10,quarta-feira,11:15:00,SC,282
289227,2020-06-09,ter�a-feira,16:00:00,BA,242
289230,2020-05-22,sexta-feira,06:50:00,DF,40
289232,2020-06-10,quarta-feira,12:50:00,RO,364
289233,2020-06-10,quarta-feira,13:27:00,RJ,40
289234,2020-06-10,quarta-feira,11:20:00,GO,70
289235,2020-06-10,quarta-feira,11:05:00,MT,174
289236,2020-06-10,quarta-feira,13:30:00,MT,364
289237,2020-06-10,quarta-feira,13:30:00,RJ,101
289271,2020-06-10,quarta-feira,14:30:00,MG,262
289273,2020-06-10,quarta-feira,14:20:00,DF,20
289274,2020-06-10,quarta-feira,14:30:00,CE,116
289275,2020-06-10,quarta-feira,14:40:00,ES,262
289279,2020-06-10,quarta-feira,15:00:00,SP,116
289281,2020-06-10,quarta-feira,16:28:00,PR,476
289282,2020-06-10,quarta-feira,16:00:00,MG,116
289284,2020-06-10,quarta-feira,16:30:00,PR,476
289287,2020-06-10,quarta-feira,16:15:00,PR,116
289288,2020-06-10,quarta-feira,16:30:00,PB,230
289291,2020-06-10,quarta-feira,17:00:00,PE,408
289292,2020-06-10,quarta-feira,16:35:00,PR,272
289294,2020-06-10,quarta-feira,17:10:00,SP,153
289295,2020-06-10,quarta-feira,17:20:00,RS,285
289296,2020-06-10,quarta-feira,17:15:00,MG,381
289297,2020-06-10,quarta-feira,15:00:00,RS,293
289298,2020-06-10,quarta-feira,17:10:00,SC,101
289299,2020-06-10,quarta-feira,16:30:00,SP,116
289300,2020-06-10,quarta-feira,17:00:00,PB,230
289301,2020-06-10,quarta-feira,15:45:00,MT,163
289303,2020-06-10,quarta-feira,17:55:00,SC,101
289306,2020-06-10,quarta-feira,17:55:00,RN,101
289307,2020-06-10,quarta-feira,18:15:00,PR,369
289308,2020-06-10,quarta-feira,17:50:00,RJ,101
289311,2020-06-10,quarta-feira,18:20:00,ES,101
289312,2020-06-10,quarta-feira,18:00:00,GO,153
289313,2020-06-10,quarta-feira,18:20:00,SP,116
289316,2020-06-10,quarta-feira,18:00:00,PR,277
289320,2020-06-10,quarta-feira,19:10:00,PR,376
289325,2020-06-10,quarta-feira,18:40:00,GO,153
289326,2020-06-10,quarta-feira,18:50:00,SP,116
289327,2020-06-10,quarta-feira,18:15:00,MG,40
289328,2020-06-10,quarta-feira,15:30:00,SC,282
289329,2020-06-10,quarta-feira,19:00:00,RJ,493
289330,2020-06-10,quarta-feira,20:00:00,SC,101
289331,2020-06-10,quarta-feira,19:10:00,AL,101
289333,2020-06-10,quarta-feira,19:45:00,PR,476
289335,2020-06-10,quarta-feira,19:00:00,TO,242
289339,2020-06-10,quarta-feira,18:20:00,ES,262
289340,2020-06-10,quarta-feira,19:40:00,MG,40
289341,2020-06-10,quarta-feira,19:50:00,SP,116
289342,2020-06-10,quarta-feira,20:15:00,RS,386
289343,2020-06-10,quarta-feira,20:40:00,MG,262
289347,2020-06-10,quarta-feira,19:00:00,PR,369
289349,2020-06-10,quarta-feira,20:45:00,RN,101
289350,2020-06-10,quarta-feira,19:35:00,SC,101
289352,2020-06-10,quarta-feira,21:00:00,SC,101
289353,2020-06-10,quarta-feira,21:00:00,DF,70
289354,2020-06-10,quarta-feira,19:00:00,MA,10
289355,2020-06-10,quarta-feira,20:45:00,GO,60
289356,2020-06-10,quarta-feira,21:00:00,SP,116
289357,2020-05-30,s�bado,07:10:00,PR,369
289358,2020-06-10,quarta-feira,21:35:00,GO,153
289363,2020-06-10,quarta-feira,21:40:00,MG,262
289365,2020-06-10,quarta-feira,15:00:00,SC,280
289366,2020-06-10,quarta-feira,21:25:00,PR,376
289368,2020-06-10,quarta-feira,20:45:00,SC,101
289370,2020-06-10,quarta-feira,21:40:00,SC,101
289371,2020-06-10,quarta-feira,18:20:00,MG,262
289373,2020-06-09,ter�a-feira,06:50:00,BA,330
289375,2020-06-10,quarta-feira,21:20:00,MS,267
289377,2020-06-10,quarta-feira,21:20:00,SC,101
289378,2020-06-10,quarta-feira,22:00:00,SP,116
289381,2020-06-11,quinta-feira,00:25:00,RJ,116
289382,2020-06-10,quarta-feira,23:25:00,MT,163
289383,2020-06-11,quinta-feira,00:30:00,SC,101
